gvkey,iid,datadate,conm,cshoc,cshtrd,prccd,isin,fic,sic,Month,ILLIQ
16383,01W,20010702,UNIBAIL RODAMCO,46563153,160623,64.9,FR0000124711,FRA,6512,200107,0.076742785
16383,01W,20010703,UNIBAIL RODAMCO,46563153,110284,65,FR0000124711,FRA,6512,200107,0.013949998
16383,01W,20010704,UNIBAIL RODAMCO,46563153,23670,65.25,FR0000124711,FRA,6512,200107,0.161868087
16383,01W,20010705,UNIBAIL RODAMCO,46563153,222678,65.1,FR0000124711,FRA,6512,200107,0.010347441
16383,01W,20010706,UNIBAIL RODAMCO,46563153,67605,64.5,FR0000124711,FRA,6512,200107,0.137598189
16383,01W,20010709,UNIBAIL RODAMCO,46563153,34045,63.95,FR0000124711,FRA,6512,200107,0.252620623
16383,01W,20010710,UNIBAIL RODAMCO,46563153,75492,64.25,FR0000124711,FRA,6512,200107,0.061851066
16383,01W,20010711,UNIBAIL RODAMCO,46563153,113353,64.6,FR0000124711,FRA,6512,200107,0.047797206
16383,01W,20010712,UNIBAIL RODAMCO,46563153,70742,65.25,FR0000124711,FRA,6512,200107,0.140817136
16383,01W,20010713,UNIBAIL RODAMCO,46563153,41044,65.5,FR0000124711,FRA,6512,200107,0.092992737
16383,01W,20010716,UNIBAIL RODAMCO,46563153,27872,65.25,FR0000124711,FRA,6512,200107,0.137464754
16383,01W,20010717,UNIBAIL RODAMCO,46563153,47738,65.4,FR0000124711,FRA,6512,200107,0.048045121
16383,01W,20010718,UNIBAIL RODAMCO,46563153,98258,64,FR0000124711,FRA,6512,200107,0.222628183
16383,01W,20010719,UNIBAIL RODAMCO,46596781,132419,63.95,FR0000124711,FRA,6512,200107,0.005904446
16383,01W,20010720,UNIBAIL RODAMCO,46596781,56407,63.8,FR0000124711,FRA,6512,200107,0.041680947
16383,01W,20010723,UNIBAIL RODAMCO,46596781,74092,64,FR0000124711,FRA,6512,200107,0.042177293
16383,01W,20010724,UNIBAIL RODAMCO,46596781,84923,64.4,FR0000124711,FRA,6512,200107,0.073138963
16383,01W,20010725,UNIBAIL RODAMCO,46596781,70719,62.95,FR0000124711,FRA,6512,200107,0.325713798
16383,01W,20010726,UNIBAIL RODAMCO,46596781,89048,62.1,FR0000124711,FRA,6512,200107,0.153710366
16383,01W,20010727,UNIBAIL RODAMCO,46596781,37005,62.85,FR0000124711,FRA,6512,200107,0.322474645
16383,01W,20010730,UNIBAIL RODAMCO,46596781,51056,62.5,FR0000124711,FRA,6512,200107,0.109683485
16383,01W,20010731,UNIBAIL RODAMCO,46596781,21364,62.3,FR0000124711,FRA,6512,200107,0.150265534
16383,01W,20010801,UNIBAIL RODAMCO,46596781,46048,62,FR0000124711,FRA,6512,200108,0.105079692
16383,01W,20010802,UNIBAIL RODAMCO,46596781,88703,62.2,FR0000124711,FRA,6512,200108,0.03624944
16383,01W,20010803,UNIBAIL RODAMCO,46596781,55071,61.8,FR0000124711,FRA,6512,200108,0.117529951
16383,01W,20010806,UNIBAIL RODAMCO,46596781,24278,61.85,FR0000124711,FRA,6512,200108,0.033297942
16383,01W,20010807,UNIBAIL RODAMCO,46596781,19214,61.9,FR0000124711,FRA,6512,200108,0.04203989
16383,01W,20010808,UNIBAIL RODAMCO,46596781,33601,62,FR0000124711,FRA,6512,200108,0.048001644
16383,01W,20010809,UNIBAIL RODAMCO,46596781,33091,61.4,FR0000124711,FRA,6512,200108,0.295306487
16383,01W,20010810,UNIBAIL RODAMCO,46596781,37940,61.4,FR0000124711,FRA,6512,200108,0
16383,01W,20010813,UNIBAIL RODAMCO,46596781,71513,60.95,FR0000124711,FRA,6512,200108,0.103241381
16383,01W,20010814,UNIBAIL RODAMCO,46596781,42884,60.1,FR0000124711,FRA,6512,200108,0.329798872
16383,01W,20010815,UNIBAIL RODAMCO,46596781,65643,60.15,FR0000124711,FRA,6512,200108,0.012663272
16383,01W,20010816,UNIBAIL RODAMCO,46596781,94355,59.95,FR0000124711,FRA,6512,200108,0.035357039
16383,01W,20010817,UNIBAIL RODAMCO,46596781,82533,59.9,FR0000124711,FRA,6512,200108,0.010113828
16383,01W,20010820,UNIBAIL RODAMCO,46596781,33869,59.8,FR0000124711,FRA,6512,200108,0.049373787
16383,01W,20010821,UNIBAIL RODAMCO,46596781,64287,57.95,FR0000124711,FRA,6512,200108,0.496586751
16383,01W,20010822,UNIBAIL RODAMCO,46596781,57115,60.5,FR0000124711,FRA,6512,200108,0.737963063
16383,01W,20010823,UNIBAIL RODAMCO,46596781,27613,60.5,FR0000124711,FRA,6512,200108,0
16383,01W,20010824,UNIBAIL RODAMCO,46596781,40008,61,FR0000124711,FRA,6512,200108,0.204877057
16383,01W,20010827,UNIBAIL RODAMCO,46596781,33003,61,FR0000124711,FRA,6512,200108,0
16383,01W,20010828,UNIBAIL RODAMCO,46646673,34113,61.8,FR0000124711,FRA,6512,200108,0.379473626
16383,01W,20010829,UNIBAIL RODAMCO,46646673,111478,60.65,FR0000124711,FRA,6512,200108,0.170089642
16383,01W,20010830,UNIBAIL RODAMCO,46646673,93073,59.9,FR0000124711,FRA,6512,200108,0.134527394
16383,01W,20010831,UNIBAIL RODAMCO,46646673,30123,59.9,FR0000124711,FRA,6512,200108,0
16383,01W,20010903,UNIBAIL RODAMCO,46646673,69751,59.1,FR0000124711,FRA,6512,200109,0.194067168
16383,01W,20010904,UNIBAIL RODAMCO,46646673,33749,60.5,FR0000124711,FRA,6512,200109,0.685664638
16383,01W,20010905,UNIBAIL RODAMCO,46646673,164046,58,FR0000124711,FRA,6512,200109,0.262752205
16383,01W,20010906,UNIBAIL RODAMCO,46646673,95810,59,FR0000124711,FRA,6512,200109,0.176903794
16383,01W,20010907,UNIBAIL RODAMCO,46646673,102001,58.4,FR0000124711,FRA,6512,200109,0.100724234
16383,01W,20010910,UNIBAIL RODAMCO,46646673,181522,57.65,FR0000124711,FRA,6512,200109,0.071669221
16383,01W,20010911,UNIBAIL RODAMCO,46646673,63005,55.4,FR0000124711,FRA,6512,200109,0.644611037
16383,01W,20010912,UNIBAIL RODAMCO,46646673,106981,54.5,FR0000124711,FRA,6512,200109,0.154361629
16383,01W,20010913,UNIBAIL RODAMCO,46646673,26548,54.7,FR0000124711,FRA,6512,200109,0.137724391
16383,01W,20010914,UNIBAIL RODAMCO,46646673,65431,54.9,FR0000124711,FRA,6512,200109,0.055676778
16383,01W,20010917,UNIBAIL RODAMCO,46646673,111811,53,FR0000124711,FRA,6512,200109,0.320621912
16383,01W,20010918,UNIBAIL RODAMCO,46646673,56704,52,FR0000124711,FRA,6512,200109,0.33914308
16383,01W,20010919,UNIBAIL RODAMCO,46646673,117502,54,FR0000124711,FRA,6512,200109,0.315203461
16383,01W,20010920,UNIBAIL RODAMCO,46646673,83034,52.5,FR0000124711,FRA,6512,200109,0.344093125
16383,01W,20010921,UNIBAIL RODAMCO,46646673,173954,51.5,FR0000124711,FRA,6512,200109,0.111624198
16383,01W,20010924,UNIBAIL RODAMCO,46646673,53892,51.6,FR0000124711,FRA,6512,200109,0.035960523
16383,01W,20010925,UNIBAIL RODAMCO,46646673,35813,52,FR0000124711,FRA,6512,200109,0.214790933
16383,01W,20010926,UNIBAIL RODAMCO,46646673,110417,52.7,FR0000124711,FRA,6512,200109,0.120296082
16383,01W,20010927,UNIBAIL RODAMCO,46646673,80392,55.5,FR0000124711,FRA,6512,200109,0.627555608
16383,01W,20010928,UNIBAIL RODAMCO,46646673,49037,54.5,FR0000124711,FRA,6512,200109,0.374179168
16383,01W,20011001,UNIBAIL RODAMCO,46646673,171056,54.6,FR0000124711,FRA,6512,200110,0.010707031
16383,01W,20011002,UNIBAIL RODAMCO,46646673,72844,55,FR0000124711,FRA,6512,200110,0.099839757
16383,01W,20011003,UNIBAIL RODAMCO,46646673,28957,54.05,FR0000124711,FRA,6512,200110,0.606979943
16383,01W,20011004,UNIBAIL RODAMCO,46646673,71466,54.6,FR0000124711,FRA,6512,200110,0.140951782
16383,01W,20011005,UNIBAIL RODAMCO,46646673,79058,56.5,FR0000124711,FRA,6512,200110,0.425362627
16383,01W,20011008,UNIBAIL RODAMCO,46646673,75471,56.5,FR0000124711,FRA,6512,200110,0
16383,01W,20011009,UNIBAIL RODAMCO,46646673,29305,56,FR0000124711,FRA,6512,200110,0.304677408
16383,01W,20011010,UNIBAIL RODAMCO,46646673,58045,56,FR0000124711,FRA,6512,200110,0
16383,01W,20011011,UNIBAIL RODAMCO,46646673,57970,55.2,FR0000124711,FRA,6512,200110,0.250004375
16383,01W,20011012,UNIBAIL RODAMCO,46646673,34895,57.45,FR0000124711,FRA,6512,200110,1.122352511
16383,01W,20011015,UNIBAIL RODAMCO,46646673,57325,56.5,FR0000124711,FRA,6512,200110,0.293312853
16383,01W,20011016,UNIBAIL RODAMCO,46646673,113379,56.25,FR0000124711,FRA,6512,200110,0.039199891
16383,01W,20011017,UNIBAIL RODAMCO,46646673,43693,56.75,FR0000124711,FRA,6512,200110,0.201647236
16383,01W,20011018,UNIBAIL RODAMCO,46646673,47085,56,FR0000124711,FRA,6512,200110,0.284439995
16383,01W,20011019,UNIBAIL RODAMCO,46646673,18575,57,FR0000124711,FRA,6512,200110,0.944487733
16383,01W,20011022,UNIBAIL RODAMCO,46646673,35443,56.2,FR0000124711,FRA,6512,200110,0.401627273
16383,01W,20011023,UNIBAIL RODAMCO,46646673,162190,57.9,FR0000124711,FRA,6512,200110,0.181028221
16383,01W,20011024,UNIBAIL RODAMCO,46646673,168328,59.25,FR0000124711,FRA,6512,200110,0.135359596
16383,01W,20011025,UNIBAIL RODAMCO,46646673,126979,58.7,FR0000124711,FRA,6512,200110,0.07378918
16383,01W,20011026,UNIBAIL RODAMCO,46646673,175820,58.05,FR0000124711,FRA,6512,200110,0.063685836
16383,01W,20011029,UNIBAIL RODAMCO,46646673,72107,57.65,FR0000124711,FRA,6512,200110,0.096223966
16383,01W,20011030,UNIBAIL RODAMCO,46646673,94143,57.1,FR0000124711,FRA,6512,200110,0.102314821
16383,01W,20011031,UNIBAIL RODAMCO,46646673,56442,57.55,FR0000124711,FRA,6512,200110,0.138536685
16383,01W,20011101,UNIBAIL RODAMCO,46646673,52052,58.95,FR0000124711,FRA,6512,200111,0.456254126
16383,01W,20011102,UNIBAIL RODAMCO,46646673,141043,59.5,FR0000124711,FRA,6512,200111,0.065538151
16383,01W,20011105,UNIBAIL RODAMCO,46646673,45510,59.5,FR0000124711,FRA,6512,200111,0
16383,01W,20011106,UNIBAIL RODAMCO,46651422,183937,58.8,FR0000124711,FRA,6512,200111,0.064721953
16383,01W,20011107,UNIBAIL RODAMCO,46651422,96627,60,FR0000124711,FRA,6512,200111,0.206981486
16383,01W,20011108,UNIBAIL RODAMCO,46651422,102400,59.8,FR0000124711,FRA,6512,200111,0.032660953
16383,01W,20011109,UNIBAIL RODAMCO,46651422,76746,59.2,FR0000124711,FRA,6512,200111,0.132060761
16383,01W,20011112,UNIBAIL RODAMCO,46651422,132809,58.6,FR0000124711,FRA,6512,200111,0.077094985
16383,01W,20011113,UNIBAIL RODAMCO,46651422,55563,59.25,FR0000124711,FRA,6512,200111,0.197441897
16383,01W,20011114,UNIBAIL RODAMCO,46651422,51214,59.55,FR0000124711,FRA,6512,200111,0.098367309
16383,01W,20011115,UNIBAIL RODAMCO,46651422,168136,58.5,FR0000124711,FRA,6512,200111,0.106751189
16383,01W,20011116,UNIBAIL RODAMCO,46651422,47112,57.55,FR0000124711,FRA,6512,200111,0.350385993
16383,01W,20011119,UNIBAIL RODAMCO,46651422,71003,57.7,FR0000124711,FRA,6512,200111,0.036613289
16383,01W,20011120,UNIBAIL RODAMCO,46651422,144272,56.7,FR0000124711,FRA,6512,200111,0.122246065
16383,01W,20011121,UNIBAIL RODAMCO,46651422,50921,56.65,FR0000124711,FRA,6512,200111,0.017332977
16383,01W,20011122,UNIBAIL RODAMCO,46651422,40884,57,FR0000124711,FRA,6512,200111,0.150189582
16383,01W,20011123,UNIBAIL RODAMCO,46651422,41877,56.65,FR0000124711,FRA,6512,200111,0.147534153
16383,01W,20011126,UNIBAIL RODAMCO,46651422,115982,55.8,FR0000124711,FRA,6512,200111,0.131339129
16383,01W,20011127,UNIBAIL RODAMCO,46651422,35848,56.6,FR0000124711,FRA,6512,200111,0.39428352
16383,01W,20011128,UNIBAIL RODAMCO,46651422,159753,55,FR0000124711,FRA,6512,200111,0.182099298
16383,01W,20011129,UNIBAIL RODAMCO,46651422,35940,56,FR0000124711,FRA,6512,200111,0.496859846
16383,01W,20011130,UNIBAIL RODAMCO,46651422,84095,57.2,FR0000124711,FRA,6512,200111,0.249468113
16383,01W,20011203,UNIBAIL RODAMCO,46651422,63816,57.2,FR0000124711,FRA,6512,200112,0
16383,01W,20011204,UNIBAIL RODAMCO,46651422,62062,56,FR0000124711,FRA,6512,200112,0.345276843
16383,01W,20011205,UNIBAIL RODAMCO,46651422,76525,57.25,FR0000124711,FRA,6512,200112,0.285319322
16383,01W,20011206,UNIBAIL RODAMCO,46651422,123039,57.4,FR0000124711,FRA,6512,200112,0.021239123
16383,01W,20011207,UNIBAIL RODAMCO,46651422,105336,56.5,FR0000124711,FRA,6512,200112,0.151222787
16383,01W,20011210,UNIBAIL RODAMCO,46651422,99904,55.95,FR0000124711,FRA,6512,200112,0.098396516
16383,01W,20011211,UNIBAIL RODAMCO,46651422,174615,55.5,FR0000124711,FRA,6512,200112,0.046434202
16383,01W,20011212,UNIBAIL RODAMCO,46651422,49837,56.6,FR0000124711,FRA,6512,200112,0.389963862
16383,01W,20011213,UNIBAIL RODAMCO,46651422,74533,56,FR0000124711,FRA,6512,200112,0.14375224
16383,01W,20011214,UNIBAIL RODAMCO,46651422,41627,55.85,FR0000124711,FRA,6512,200112,0.064519793
16383,01W,20011217,UNIBAIL RODAMCO,46651422,24743,55.85,FR0000124711,FRA,6512,200112,0
16383,01W,20011218,UNIBAIL RODAMCO,46651422,161136,55.6,FR0000124711,FRA,6512,200112,0.027904397
16383,01W,20011219,UNIBAIL RODAMCO,46651422,143209,55.05,FR0000124711,FRA,6512,200112,0.069764591
16383,01W,20011220,UNIBAIL RODAMCO,46651422,83070,55.5,FR0000124711,FRA,6512,200112,0.097605731
16383,01W,20011221,UNIBAIL RODAMCO,46651422,97134,55.6,FR0000124711,FRA,6512,200112,0.018516288
16383,01W,20011224,UNIBAIL RODAMCO,46651422,2707,55.75,FR0000124711,FRA,6512,200112,0.993935338
16383,01W,20011227,UNIBAIL RODAMCO,46651422,97521,56,FR0000124711,FRA,6512,200112,0.045777686
16383,01W,20011228,UNIBAIL RODAMCO,46651422,86629,57.05,FR0000124711,FRA,6512,200112,0.21245666
16383,01W,20020102,UNIBAIL RODAMCO,46651422,29358,58.05,FR0000124711,FRA,6512,200201,0.586774605
16383,01W,20020103,UNIBAIL RODAMCO,46651422,56927,58,FR0000124711,FRA,6512,200201,0.015143411
16383,01W,20020104,UNIBAIL RODAMCO,46651422,32684,57.2,FR0000124711,FRA,6512,200201,0.427916228
16383,01W,20020107,UNIBAIL RODAMCO,46651422,59266,57.35,FR0000124711,FRA,6512,200201,0.044131859
16383,01W,20020108,UNIBAIL RODAMCO,46651422,143346,57.5,FR0000124711,FRA,6512,200201,0.018198594
16383,01W,20020109,UNIBAIL RODAMCO,46651422,32825,57.4,FR0000124711,FRA,6512,200201,0.05307419
16383,01W,20020110,UNIBAIL RODAMCO,46651422,148455,57.45,FR0000124711,FRA,6512,200201,0.005862531
16383,01W,20020111,UNIBAIL RODAMCO,46651422,101805,57.3,FR0000124711,FRA,6512,200201,0.025713875
16383,01W,20020114,UNIBAIL RODAMCO,46651422,32050,57.4,FR0000124711,FRA,6512,200201,0.054357575
16383,01W,20020115,UNIBAIL RODAMCO,46651422,335202,57.1,FR0000124711,FRA,6512,200201,0.015673953
16383,01W,20020116,UNIBAIL RODAMCO,46651422,127005,57,FR0000124711,FRA,6512,200201,0.013813519
16383,01W,20020117,UNIBAIL RODAMCO,46651422,74437,56.8,FR0000124711,FRA,6512,200201,0.047303448
16383,01W,20020118,UNIBAIL RODAMCO,46651422,40946,57,FR0000124711,FRA,6512,200201,0.085692667
16383,01W,20020121,UNIBAIL RODAMCO,46651422,56136,56.95,FR0000124711,FRA,6512,200201,0.01563993
16383,01W,20020122,UNIBAIL RODAMCO,46651422,34126,56.65,FR0000124711,FRA,6512,200201,0.155180074
16383,01W,20020123,UNIBAIL RODAMCO,46651422,95440,57,FR0000124711,FRA,6512,200201,0.064337289
16383,01W,20020124,UNIBAIL RODAMCO,46651422,55689,57,FR0000124711,FRA,6512,200201,0
16383,01W,20020125,UNIBAIL RODAMCO,46651422,34829,56.5,FR0000124711,FRA,6512,200201,0.254085892
16383,01W,20020128,UNIBAIL RODAMCO,46651422,72112,56.75,FR0000124711,FRA,6512,200201,0.061089504
16383,01W,20020129,UNIBAIL RODAMCO,46651422,59360,56.65,FR0000124711,FRA,6512,200201,0.029737619
16383,01W,20020130,UNIBAIL RODAMCO,46651422,43486,56.6,FR0000124711,FRA,6512,200201,0.020314405
16383,01W,20020131,UNIBAIL RODAMCO,46651422,49081,56.65,FR0000124711,FRA,6512,200201,0.017982774
16383,01W,20020201,UNIBAIL RODAMCO,46651422,66179,55.8,FR0000124711,FRA,6512,200202,0.230178378
16383,01W,20020204,UNIBAIL RODAMCO,46651422,63864,56.4,FR0000124711,FRA,6512,200202,0.166577381
16383,01W,20020205,UNIBAIL RODAMCO,46651422,158695,55.5,FR0000124711,FRA,6512,200202,0.102184796
16383,01W,20020206,UNIBAIL RODAMCO,46651422,128590,55,FR0000124711,FRA,6512,200202,0.070696859
16383,01W,20020207,UNIBAIL RODAMCO,46651422,103125,56,FR0000124711,FRA,6512,200202,0.173160173
16383,01W,20020208,UNIBAIL RODAMCO,46651422,166342,57.75,FR0000124711,FRA,6512,200202,0.182173055
16383,01W,20020211,UNIBAIL RODAMCO,46651422,52915,57.55,FR0000124711,FRA,6512,200202,0.065675875
16383,01W,20020212,UNIBAIL RODAMCO,46651422,103847,58.5,FR0000124711,FRA,6512,200202,0.156377327
16383,01W,20020213,UNIBAIL RODAMCO,46651422,131790,60.5,FR0000124711,FRA,6512,200202,0.250837326
16383,01W,20020214,UNIBAIL RODAMCO,46651422,109699,61.6,FR0000124711,FRA,6512,200202,0.162783096
16383,01W,20020215,UNIBAIL RODAMCO,46651422,31387,60,FR0000124711,FRA,6512,200202,0.849608649
16383,01W,20020218,UNIBAIL RODAMCO,46651422,25598,60,FR0000124711,FRA,6512,200202,0
16383,01W,20020219,UNIBAIL RODAMCO,46651422,39259,59.9,FR0000124711,FRA,6512,200202,0.042523984
16383,01W,20020220,UNIBAIL RODAMCO,46651422,49144,59.5,FR0000124711,FRA,6512,200202,0.136795724
16383,01W,20020221,UNIBAIL RODAMCO,46651422,48779,59.85,FR0000124711,FRA,6512,200202,0.119886697
16383,01W,20020222,UNIBAIL RODAMCO,46651422,69601,59.7,FR0000124711,FRA,6512,200202,0.036099522
16383,01W,20020225,UNIBAIL RODAMCO,46651422,144445,60.25,FR0000124711,FRA,6512,200202,0.06319797
16383,01W,20020226,UNIBAIL RODAMCO,46651422,48275,61,FR0000124711,FRA,6512,200202,0.254688389
16383,01W,20020227,UNIBAIL RODAMCO,46651422,36088,60.7,FR0000124711,FRA,6512,200202,0.136952432
16383,01W,20020228,UNIBAIL RODAMCO,46651422,41437,60,FR0000124711,FRA,6512,200202,0.281551914
16383,01W,20020301,UNIBAIL RODAMCO,46651422,118706,61.1,FR0000124711,FRA,6512,200203,0.151662707
16383,01W,20020304,UNIBAIL RODAMCO,46651422,115468,61.7,FR0000124711,FRA,6512,200203,0.084217907
16383,01W,20020305,UNIBAIL RODAMCO,46651422,115468,61.6,FR0000124711,FRA,6512,200203,0.014059104
16383,01W,20020306,UNIBAIL RODAMCO,46678534,115468,61.45,FR0000124711,FRA,6512,200203,0.021140134
16383,01W,20020307,UNIBAIL RODAMCO,46678534,,62.7,FR0000124711,FRA,6512,200203,#DIV/0!
16383,01W,20020308,UNIBAIL RODAMCO,46678534,85654,61.1,FR0000124711,FRA,6512,200203,0.305725119
16383,01W,20020311,UNIBAIL RODAMCO,46678534,27264,60.5,FR0000124711,FRA,6512,200203,0.363752765
16383,01W,20020312,UNIBAIL RODAMCO,46678534,43762,60.9,FR0000124711,FRA,6512,200203,0.15008785
16383,01W,20020313,UNIBAIL RODAMCO,46678534,130695,60,FR0000124711,FRA,6512,200203,0.114771032
16383,01W,20020314,UNIBAIL RODAMCO,46678534,100167,59.2,FR0000124711,FRA,6512,200203,0.134909836
16383,01W,20020315,UNIBAIL RODAMCO,46678534,27499,59.8,FR0000124711,FRA,6512,200203,0.364865807
16383,01W,20020318,UNIBAIL RODAMCO,46678534,23024,60,FR0000124711,FRA,6512,200203,0.144776465
16383,01W,20020319,UNIBAIL RODAMCO,46678534,45033,59.95,FR0000124711,FRA,6512,200203,0.018520382
16383,01W,20020320,UNIBAIL RODAMCO,46678534,55082,60.9,FR0000124711,FRA,6512,200203,0.283202193
16383,01W,20020321,UNIBAIL RODAMCO,46678534,39219,61.5,FR0000124711,FRA,6512,200203,0.248759468
16383,01W,20020322,UNIBAIL RODAMCO,46678534,87471,61.4,FR0000124711,FRA,6512,200203,0.01861948
16383,01W,20020325,UNIBAIL RODAMCO,46678534,76440,60.15,FR0000124711,FRA,6512,200203,0.271865252
16383,01W,20020326,UNIBAIL RODAMCO,46678534,37721,60.2,FR0000124711,FRA,6512,200203,0.022018631
16383,01W,20020327,UNIBAIL RODAMCO,46678534,56123,60.5,FR0000124711,FRA,6512,200203,0.088353753
16383,01W,20020328,UNIBAIL RODAMCO,46678534,75892,60.9,FR0000124711,FRA,6512,200203,0.08654594
16383,01W,20020402,UNIBAIL RODAMCO,46678534,87072,63,FR0000124711,FRA,6512,200204,0.382824942
16383,01W,20020403,UNIBAIL RODAMCO,46678534,29172,60.65,FR0000124711,FRA,6512,200204,1.328222559
16383,01W,20020404,UNIBAIL RODAMCO,46678534,32676,61,FR0000124711,FRA,6512,200204,0.175593858
16383,01W,20020405,UNIBAIL RODAMCO,46678534,48667,61.3,FR0000124711,FRA,6512,200204,0.100560218
16383,01W,20020408,UNIBAIL RODAMCO,46678534,30724,61.75,FR0000124711,FRA,6512,200204,0.237190776
16383,01W,20020409,UNIBAIL RODAMCO,46678534,44632,61.95,FR0000124711,FRA,6512,200204,0.072333976
16383,01W,20020410,UNIBAIL RODAMCO,46678534,52874,62.4,FR0000124711,FRA,6512,200204,0.136391014
16383,01W,20020411,UNIBAIL RODAMCO,46678534,41939,62.75,FR0000124711,FRA,6512,200204,0.132995285
16383,01W,20020412,UNIBAIL RODAMCO,46678534,23735,62.85,FR0000124711,FRA,6512,200204,0.067035597
16383,01W,20020415,UNIBAIL RODAMCO,46678534,47200,63.2,FR0000124711,FRA,6512,200204,0.117329972
16383,01W,20020416,UNIBAIL RODAMCO,46678534,31889,63.3,FR0000124711,FRA,6512,200204,0.04953993
16383,01W,20020417,UNIBAIL RODAMCO,46678534,40071,63.3,FR0000124711,FRA,6512,200204,0
16383,01W,20020418,UNIBAIL RODAMCO,46678534,58116,63.7,FR0000124711,FRA,6512,200204,0.108050018
16383,01W,20020419,UNIBAIL RODAMCO,46678534,66406,64.1,FR0000124711,FRA,6512,200204,0.093971171
16383,01W,20020422,UNIBAIL RODAMCO,46678534,50283,64.15,FR0000124711,FRA,6512,200204,0.01550073
16383,01W,20020423,UNIBAIL RODAMCO,46678534,47968,63.6,FR0000124711,FRA,6512,200204,0.180282662
16383,01W,20020424,UNIBAIL RODAMCO,46678534,29904,63.8,FR0000124711,FRA,6512,200204,0.10482866
16383,01W,20020425,UNIBAIL RODAMCO,46678534,64743,64.5,FR0000124711,FRA,6512,200204,0.167627592
16383,01W,20020426,UNIBAIL RODAMCO,46678534,44005,64.5,FR0000124711,FRA,6512,200204,0
16383,01W,20020429,UNIBAIL RODAMCO,46678534,199434,64.75,FR0000124711,FRA,6512,200204,0.019359808
16383,01W,20020430,UNIBAIL RODAMCO,46898468,73721,65.25,FR0000124711,FRA,6512,200204,0.103943724
16383,01W,20020502,UNIBAIL RODAMCO,46898468,139115,65.5,FR0000124711,FRA,6512,200205,0.02743625
16383,01W,20020503,UNIBAIL RODAMCO,46898468,105416,66,FR0000124711,FRA,6512,200205,0.071865348
16383,01W,20020506,UNIBAIL RODAMCO,46898468,52945,66,FR0000124711,FRA,6512,200205,0
16383,01W,20020507,UNIBAIL RODAMCO,46898468,168590,66.8,FR0000124711,FRA,6512,200205,0.071036526
16383,01W,20020508,UNIBAIL RODAMCO,46898468,274220,68.2,FR0000124711,FRA,6512,200205,0.074859088
16383,01W,20020509,UNIBAIL RODAMCO,46898468,56930,68,FR0000124711,FRA,6512,200205,0.051663033
16383,01W,20020510,UNIBAIL RODAMCO,46898468,101577,68,FR0000124711,FRA,6512,200205,0
16383,01W,20020513,UNIBAIL RODAMCO,46898468,56322,67.45,FR0000124711,FRA,6512,200205,0.144778031
16383,01W,20020514,UNIBAIL RODAMCO,46898468,68573,67.8,FR0000124711,FRA,6512,200205,0.075280969
16383,01W,20020515,UNIBAIL RODAMCO,46898468,49669,67.3,FR0000124711,FRA,6512,200205,0.149578621
16383,01W,20020516,UNIBAIL RODAMCO,46898468,77653,66.85,FR0000124711,FRA,6512,200205,0.086686778
16383,01W,20020517,UNIBAIL RODAMCO,46898468,149837,68.65,FR0000124711,FRA,6512,200205,0.174989864
16383,01W,20020520,UNIBAIL RODAMCO,46898468,75345,68.65,FR0000124711,FRA,6512,200205,0
16383,01W,20020521,UNIBAIL RODAMCO,46898468,1638928,70.25,FR0000124711,FRA,6512,200205,0.013896767
16383,01W,20020522,UNIBAIL RODAMCO,46898468,73782,69.7,FR0000124711,FRA,6512,200205,0.10694968
16383,01W,20020523,UNIBAIL RODAMCO,46898468,118451,70.2,FR0000124711,FRA,6512,200205,0.060130409
16383,01W,20020524,UNIBAIL RODAMCO,46898468,77878,69,FR0000124711,FRA,6512,200205,0.223314727
16383,01W,20020527,UNIBAIL RODAMCO,46898468,28215,69.5,FR0000124711,FRA,6512,200205,0.25497943
16383,01W,20020528,UNIBAIL RODAMCO,46898468,31674,69.8,FR0000124711,FRA,6512,200205,0.135694711
16383,01W,20020529,UNIBAIL RODAMCO,46898468,246298,68.65,FR0000124711,FRA,6512,200205,0.068013702
16383,01W,20020530,UNIBAIL RODAMCO,46898468,34165,69.5,FR0000124711,FRA,6512,200205,0.357974999
16383,01W,20020531,UNIBAIL RODAMCO,46898468,74049,68,FR0000124711,FRA,6512,200205,0.297894955
16383,01W,20020603,UNIBAIL RODAMCO,46898468,66523,67.35,FR0000124711,FRA,6512,200206,0.145078792
16383,01W,20020604,UNIBAIL RODAMCO,46898468,40701,67.1,FR0000124711,FRA,6512,200206,0.091540316
16383,01W,20020605,UNIBAIL RODAMCO,46898468,366050,67.7,FR0000124711,FRA,6512,200206,0.024211526
16383,01W,20020606,UNIBAIL RODAMCO,46898468,103345,68,FR0000124711,FRA,6512,200206,0.042689677
16383,01W,20020607,UNIBAIL RODAMCO,46898468,59630,68,FR0000124711,FRA,6512,200206,0
16383,01W,20020610,UNIBAIL RODAMCO,46898468,76126,67.9,FR0000124711,FRA,6512,200206,0.019346269
16383,01W,20020611,UNIBAIL RODAMCO,46898468,81964,67.75,FR0000124711,FRA,6512,200206,0.027012129
16383,01W,20020612,UNIBAIL RODAMCO,46898568,63777,65.7,FR0000124711,FRA,6512,200206,0.489242757
16383,01W,20020613,UNIBAIL RODAMCO,46898568,133192,67.05,FR0000124711,FRA,6512,200206,0.151166948
16383,01W,20020614,UNIBAIL RODAMCO,46898568,106268,65.15,FR0000124711,FRA,6512,200206,0.274433215
